R,n_u,r,F,dF_dR
10.2405,0.00500501,0.00500501,15.8812,0.270359
10.2605,0.00500501,0.00500501,15.8869,0.270934
10.2805,0.00500501,0.00500501,15.8925,0.271508
10.3005,0.00500501,0.00500501,15.8982,0.272083
10.3205,0.00500501,0.00500501,15.9039,0.272659
10.3405,0.00500501,0.00500501,15.9096,0.273235
10.3605,0.00500501,0.00500501,15.9153,0.27381
10.3805,0.00500501,0.00500501,15.921,0.274387
10.4005,0.00500501,0.00500501,15.9268,0.274963
10.4205,0.00500501,0.00500501,15.9325,0.27554
10.4405,0.00500501,0.00500501,15.9383,0.276117
10.4605,0.00500501,0.00500501,15.9441,0.276695
10.4805,0.00500501,0.00500501,15.9499,0.277272
10.5005,0.00500501,0.00500501,15.9557,0.27785
10.5205,0.00500501,0.00500501,15.9615,0.278429
10.5405,0.00500501,0.00500501,15.9673,0.279007
10.5605,0.00500501,0.00500501,15.9732,0.279586
10.5805,0.00500501,0.00500501,15.979,0.280165
10.6005,0.00500501,0.00500501,15.9849,0.280745
10.6205,0.00500501,0.00500501,15.9908,0.281324
10.6405,0.00500501,0.00500501,15.9967,0.281905
10.6605,0.00500501,0.00500501,16.0026,0.282485
10.6805,0.00500501,0.00500501,16.0085,0.283066
10.7005,0.00500501,0.00500501,16.0145,0.283647
10.7205,0.00500501,0.00500501,16.0204,0.284228
10.7405,0.00500501,0.00500501,16.0264,0.284809
10.7605,0.00500501,0.00500501,16.0323,0.285391
10.7805,0.00500501,0.00500501,16.0383,0.285974
10.8005,0.00500501,0.00500501,16.0443,0.286556
10.8205,0.00500501,0.00500501,16.0504,0.287139
10.8405,0.00500501,0.00500501,16.0564,0.287722
10.8605,0.00500501,0.00500501,16.0624,0.288305
10.8805,0.00500501,0.00500501,16.0685,0.288889
10.9005,0.00500501,0.00500501,16.0746,0.289473
10.9205,0.00500501,0.00500501,16.0806,0.290057
10.9405,0.00500501,0.00500501,16.0867,0.290642
10.9605,0.00500501,0.00500501,16.0929,0.291227
10.9805,0.00500501,0.00500501,16.099,0.291812
11.0006,0.00500501,0.00500501,16.1051,0.292398
11.0206,0.00500501,0.00500501,16.1113,0.292984
11.0406,0.00500501,0.00500501,16.1174,0.29357
11.0606,0.00500501,0.00500501,16.1236,0.294157
11.0806,0.00500501,0.00500501,16.1298,0.294743
11.1006,0.00500501,0.00500501,16.136,0.295331
11.1206,0.00500501,0.00500501,16.1422,0.295918
11.1406,0.00500501,0.00500501,16.1485,0.296506
11.1606,0.00500501,0.00500501,16.1547,0.297094
11.1806,0.00500501,0.00500501,16.161,0.297683
11.2006,0.00500501,0.00500501,16.1672,0.298271
11.2206,0.00500501,0.00500501,16.1735,0.29886
11.2406,0.00500501,0.00500501,16.1798,0.29945
11.2606,0.00500501,0.00500501,16.1861,0.30004
11.2806,0.00500501,0.00500501,16.1925,0.30063
11.3006,0.00500501,0.00500501,16.1988,0.30122
11.3206,0.00500501,0.00500501,16.2052,0.301811
11.3406,0.00500501,0.00500501,16.2115,0.302402
11.3606,0.00500501,0.00500501,16.2179,0.302993
11.3806,0.00500501,0.00500501,16.2243,0.303585
11.4006,0.00500501,0.00500501,16.2307,0.304177
11.4206,0.00500501,0.00500501,16.2371,0.304769
11.4406,0.00500501,0.00500501,16.2436,0.305362
11.4606,0.00500501,0.00500501,16.25,0.305955
11.4806,0.00500501,0.00500501,16.2565,0.306548
11.5006,0.00500501,0.00500501,16.263,0.307142
11.5206,0.00500501,0.00500501,16.2695,0.307736
11.5406,0.00500501,0.00500501,16.276,0.30833
11.5606,0.00500501,0.00500501,16.2825,0.308925
11.5806,0.00500501,0.00500501,16.289,0.30952
11.6006,0.00500501,0.00500501,16.2956,0.310115
11.6206,0.00500501,0.00500501,16.3021,0.310711
11.6406,0.00500501,0.00500501,16.3087,0.311307
11.6606,0.00500501,0.00500501,16.3153,0.311903
11.6806,0.00500501,0.00500501,16.3219,0.3125
11.7006,0.00500501,0.00500501,16.3285,0.313097
11.7206,0.00500501,0.00500501,16.3351,0.313694
11.7406,0.00500501,0.00500501,16.3418,0.314292
11.7606,0.00500501,0.00500501,16.3484,0.31489
11.7806,0.00500501,0.00500501,16.3551,0.315489
11.8006,0.00500501,0.00500501,16.3618,0.316087
11.8206,0.00500501,0.00500501,16.3685,0.316686
11.8406,0.00500501,0.00500501,16.3752,0.317286
11.8606,0.00500501,0.00500501,16.3819,0.317886
11.8806,0.00500501,0.00500501,16.3887,0.318486
11.9006,0.00500501,0.00500501,16.3954,0.319086
11.9206,0.00500501,0.00500501,16.4022,0.319687
11.9406,0.00500501,0.00500501,16.409,0.320288
11.9606,0.00500501,0.00500501,16.4158,0.32089
11.9806,0.00500501,0.00500501,16.4226,0.321492
12.0006,0.00500501,0.00500501,16.4294,0.322094
12.0206,0.00500501,0.00500501,16.4363,0.322697
12.0406,0.00500501,0.00500501,16.4431,0.323299
12.0606,0.00500501,0.00500501,16.45,0.323903
12.0806,0.00500501,0.00500501,16.4569,0.324506
12.1006,0.00500501,0.00500501,16.4638,0.32511
12.1206,0.00500501,0.00500501,16.4707,0.325715
12.1406,0.00500501,0.00500501,16.4776,0.32632
12.1606,0.00500501,0.00500501,16.4846,0.326925
12.1806,0.00500501,0.00500501,16.4915,0.32753
12.2006,0.00500501,0.00500501,16.4985,0.328136
12.2206,0.00500501,0.00500501,16.5055,0.328742
12.2406,0.00500501,0.00500501,16.5125,0.329349
12.2606,0.00500501,0.00500501,16.5195,0.329956
12.2806,0.00500501,0.00500501,16.5265,0.330563
12.3006,0.00500501,0.00500501,16.5335,0.33117
12.3206,0.00500501,0.00500501,16.5406,0.331778
12.3406,0.00500501,0.00500501,16.5477,0.332387
12.3606,0.00500501,0.00500501,16.5548,0.332996
12.3806,0.00500501,0.00500501,16.5619,0.333605
12.4006,0.00500501,0.00500501,16.569,0.334214
12.4206,0.00500501,0.00500501,16.5761,0.334824
12.4406,0.00500501,0.00500501,16.5832,0.335434
12.4606,0.00500501,0.00500501,16.5904,0.336045
12.4806,0.00500501,0.00500501,16.5976,0.336656
12.5006,0.00500501,0.00500501,16.6048,0.337267
12.5206,0.00500501,0.00500501,16.612,0.337879
12.5406,0.00500501,0.00500501,16.6192,0.338491
12.5606,0.00500501,0.00500501,16.6264,0.339103
12.5806,0.00500501,0.00500501,16.6336,0.339716
12.6006,0.00500501,0.00500501,16.6409,0.340329
12.6206,0.00500501,0.00500501,16.6482,0.340943
12.6406,0.00500501,0.00500501,16.6555,0.341557
12.6606,0.00500501,0.00500501,16.6628,0.342171
12.6806,0.00500501,0.00500501,16.6701,0.342786
12.7006,0.00500501,0.00500501,16.6774,0.343401
12.7206,0.00500501,0.00500501,16.6848,0.344017
12.7406,0.00500501,0.00500501,16.6921,0.344632
12.7606,0.00500501,0.00500501,16.6995,0.345249
12.7806,0.00500501,0.00500501,16.7069,0.345865
12.8006,0.00500501,0.00500501,16.7143,0.346482
12.8206,0.00500501,0.00500501,16.7217,0.3471
12.8406,0.00500501,0.00500501,16.7292,0.347718
12.8606,0.00500501,0.00500501,16.7366,0.348336
12.8806,0.00500501,0.00500501,16.7441,0.348954
12.9006,0.00500501,0.00500501,16.7516,0.349573
12.9206,0.00500501,0.00500501,16.7591,0.350193
12.9406,0.00500501,0.00500501,16.7666,0.350813
12.9606,0.00500501,0.00500501,16.7741,0.351433
12.9806,0.00500501,0.00500501,16.7816,0.352053
13.0007,0.00500501,0.00500501,16.7892,0.352674
13.0207,0.00500501,0.00500501,16.7968,0.353296
13.0407,0.00500501,0.00500501,16.8043,0.353917
13.0607,0.00500501,0.00500501,16.812,0.35454
13.0807,0.00500501,0.00500501,16.8196,0.355162
13.1007,0.00500501,0.00500501,16.8272,0.355785
13.1207,0.00500501,0.00500501,16.8348,0.356408
13.1407,0.00500501,0.00500501,16.8425,0.357032
13.1607,0.00500501,0.00500501,16.8502,0.357656
13.1807,0.00500501,0.00500501,16.8579,0.358281
13.2007,0.00500501,0.00500501,16.8656,0.358906
13.2207,0.00500501,0.00500501,16.8733,0.359531
13.2407,0.00500501,0.00500501,16.881,0.360157
13.2607,0.00500501,0.00500501,16.8888,0.360783
13.2807,0.00500501,0.00500501,16.8966,0.36141
13.3007,0.00500501,0.00500501,16.9043,0.362037
13.3207,0.00500501,0.00500501,16.9121,0.362664
13.3407,0.00500501,0.00500501,16.9199,0.363292
13.3607,0.00500501,0.00500501,16.9278,0.36392
13.3807,0.00500501,0.00500501,16.9356,0.364549
13.4007,0.00500501,0.00500501,16.9435,0.365178
13.4207,0.00500501,0.00500501,16.9514,0.365807
13.4407,0.00500501,0.00500501,16.9592,0.366437
13.4607,0.00500501,0.00500501,16.9671,0.367068
13.4807,0.00500501,0.00500501,16.9751,0.367698
13.5007,0.00500501,0.00500501,16.983,0.368329
13.5207,0.00500501,0.00500501,16.991,0.368961
13.5407,0.00500501,0.00500501,16.9989,0.369593
13.5607,0.00500501,0.00500501,17.0069,0.370225
13.5807,0.00500501,0.00500501,17.0149,0.370858
13.6007,0.00500501,0.00500501,17.0229,0.371492
13.6207,0.00500501,0.00500501,17.0309,0.372125
13.6407,0.00500501,0.00500501,17.039,0.372759
13.6607,0.00500501,0.00500501,17.0471,0.373394
13.6807,0.00500501,0.00500501,17.0551,0.374029
13.7007,0.00500501,0.00500501,17.0632,0.374664
13.7207,0.00500501,0.00500501,17.0713,0.3753
13.7407,0.00500501,0.00500501,17.0794,0.375936
13.7607,0.00500501,0.00500501,17.0876,0.376573
13.7807,0.00500501,0.00500501,17.0957,0.37721
13.8007,0.00500501,0.00500501,17.1039,0.377848
13.8207,0.00500501,0.00500501,17.1121,0.378486
13.8407,0.00500501,0.00500501,17.1203,0.379124
13.8607,0.00500501,0.00500501,17.1285,0.379763
13.8807,0.00500501,0.00500501,17.1367,0.380402
13.9007,0.00500501,0.00500501,17.145,0.381042
13.9207,0.00500501,0.00500501,17.1533,0.381682
13.9407,0.00500501,0.00500501,17.1615,0.382323
13.9607,0.00500501,0.00500501,17.1698,0.382964
13.9807,0.00500501,0.00500501,17.1782,0.383605
14.0007,0.00500501,0.00500501,17.1865,0.384247
14.0207,0.00500501,0.00500501,17.1948,0.384889
14.0407,0.00500501,0.00500501,17.2032,0.385532
14.0607,0.00500501,0.00500501,17.2116,0.386175
14.0807,0.00500501,0.00500501,17.22,0.386819
14.1007,0.00500501,0.00500501,17.2284,0.387463
14.1207,0.00500501,0.00500501,17.2368,0.388108
14.1407,0.00500501,0.00500501,17.2452,0.388753
14.1607,0.00500501,0.00500501,17.2537,0.389398
14.1807,0.00500501,0.00500501,17.2622,0.390044
14.2007,0.00500501,0.00500501,17.2706,0.390691
14.2207,0.00500501,0.00500501,17.2791,0.391338
14.2407,0.00500501,0.00500501,17.2877,0.391985
14.2607,0.00500501,0.00500501,17.2962,0.392633
14.2807,0.00500501,0.00500501,17.3048,0.393281
14.3007,0.00500501,0.00500501,17.3133,0.39393
14.3207,0.00500501,0.00500501,17.3219,0.394579
14.3407,0.00500501,0.00500501,17.3305,0.395228
14.3607,0.00500501,0.00500501,17.3391,0.395878
14.3807,0.00500501,0.00500501,17.3478,0.396529
14.4007,0.00500501,0.00500501,17.3564,0.39718
14.4207,0.00500501,0.00500501,17.3651,0.397831
14.4407,0.00500501,0.00500501,17.3738,0.398483
14.4607,0.00500501,0.00500501,17.3825,0.399136
14.4807,0.00500501,0.00500501,17.3912,0.399789
14.5007,0.00500501,0.00500501,17.3999,0.400442
14.5207,0.00500501,0.00500501,17.4087,0.401096
14.5407,0.00500501,0.00500501,17.4174,0.40175
14.5607,0.00500501,0.00500501,17.4262,0.402405
14.5807,0.00500501,0.00500501,17.435,0.40306
14.6007,0.00500501,0.00500501,17.4438,0.403715
14.6207,0.00500501,0.00500501,17.4527,0.404372
14.6407,0.00500501,0.00500501,17.4615,0.405028
14.6607,0.00500501,0.00500501,17.4704,0.405685
14.6807,0.00500501,0.00500501,17.4793,0.406343
14.7007,0.00500501,0.00500501,17.4882,0.407001
14.7207,0.00500501,0.00500501,17.4971,0.407659
14.7407,0.00500501,0.00500501,17.506,0.408318
14.7607,0.00500501,0.00500501,17.515,0.408978
14.7807,0.00500501,0.00500501,17.5239,0.409638
14.8007,0.00500501,0.00500501,17.5329,0.410298
14.8207,0.00500501,0.00500501,17.5419,0.410959
14.8407,0.00500501,0.00500501,17.5509,0.411621
14.8607,0.00500501,0.00500501,17.56,0.412283
14.8807,0.00500501,0.00500501,17.569,0.412945
14.9007,0.00500501,0.00500501,17.5781,0.413608
14.9207,0.00500501,0.00500501,17.5872,0.414271
14.9407,0.00500501,0.00500501,17.5963,0.414935
14.9607,0.00500501,0.00500501,17.6054,0.4156
14.9807,0.00500501,0.00500501,17.6145,0.416265
15.0008,0.00500501,0.00500501,17.6237,0.41693
15.0208,0.00500501,0.00500501,17.6328,0.417596
15.0408,0.00500501,0.00500501,17.642,0.418262
15.0608,0.00500501,0.00500501,17.6512,0.418929
15.0808,0.00500501,0.00500501,17.6604,0.419596
15.1008,0.00500501,0.00500501,17.6697,0.420264
15.1208,0.00500501,0.00500501,17.6789,0.420932
15.1408,0.00500501,0.00500501,17.6882,0.421601
15.1608,0.00500501,0.00500501,17.6975,0.422271
15.1808,0.00500501,0.00500501,17.7068,0.422941
15.2008,0.00500501,0.00500501,17.7161,0.423611
15.2208,0.00500501,0.00500501,17.7255,0.424282
15.2408,0.00500501,0.00500501,17.7348,0.424953
15.2608,0.00500501,0.00500501,17.7442,0.425625
15.2808,0.00500501,0.00500501,17.7536,0.426297
15.3008,0.00500501,0.00500501,17.763,0.42697
15.3208,0.00500501,0.00500501,17.7724,0.427644
15.3408,0.00500501,0.00500501,17.7819,0.428318
15.3608,0.00500501,0.00500501,17.7913,0.428992
15.3808,0.00500501,0.00500501,17.8008,0.429667
15.4008,0.00500501,0.00500501,17.8103,0.430343
15.4208,0.00500501,0.00500501,17.8198,0.431019
15.4408,0.00500501,0.00500501,17.8294,0.431695
15.4608,0.00500501,0.00500501,17.8389,0.432372
15.4808,0.00500501,0.00500501,17.8485,0.43305
15.5008,0.00500501,0.00500501,17.8581,0.433728
15.5208,0.00500501,0.00500501,17.8677,0.434406
15.5408,0.00500501,0.00500501,17.8773,0.435085
15.5608,0.00500501,0.00500501,17.8869,0.435765
15.5808,0.00500501,0.00500501,17.8966,0.436445
15.6008,0.00500501,0.00500501,17.9062,0.437126
15.6208,0.00500501,0.00500501,17.9159,0.437807
15.6408,0.00500501,0.00500501,17.9256,0.438489
15.6608,0.00500501,0.00500501,17.9354,0.439171
15.6808,0.00500501,0.00500501,17.9451,0.439854
15.7008,0.00500501,0.00500501,17.9549,0.440538
15.7208,0.00500501,0.00500501,17.9646,0.441221
15.7408,0.00500501,0.00500501,17.9744,0.441906
15.7608,0.00500501,0.00500501,17.9843,0.442591
15.7808,0.00500501,0.00500501,17.9941,0.443276
15.8008,0.00500501,0.00500501,18.0039,0.443962
15.8208,0.00500501,0.00500501,18.0138,0.444649
15.8408,0.00500501,0.00500501,18.0237,0.445336
15.8608,0.00500501,0.00500501,18.0336,0.446024
15.8808,0.00500501,0.00500501,18.0435,0.446712
15.9008,0.00500501,0.00500501,18.0535,0.447401
15.9208,0.00500501,0.00500501,18.0634,0.44809
15.9408,0.00500501,0.00500501,18.0734,0.44878
15.9608,0.00500501,0.00500501,18.0834,0.44947
15.9808,0.00500501,0.00500501,18.0934,0.450161
16.0008,0.00500501,0.00500501,18.1035,0.450853
16.0208,0.00500501,0.00500501,18.1135,0.451545
16.0408,0.00500501,0.00500501,18.1236,0.452238
16.0608,0.00500501,0.00500501,18.1337,0.452931
16.0808,0.00500501,0.00500501,18.1438,0.453624
16.1008,0.00500501,0.00500501,18.1539,0.454319
16.1208,0.00500501,0.00500501,18.164,0.455014
16.1408,0.00500501,0.00500501,18.1742,0.455709
16.1608,0.00500501,0.00500501,18.1844,0.456405
16.1808,0.00500501,0.00500501,18.1946,0.457102
16.2008,0.00500501,0.00500501,18.2048,0.457799
16.2208,0.00500501,0.00500501,18.215,0.458496
16.2408,0.00500501,0.00500501,18.2253,0.459195
16.2608,0.00500501,0.00500501,18.2355,0.459893
16.2808,0.00500501,0.00500501,18.2458,0.460593
16.3008,0.00500501,0.00500501,18.2561,0.461293
16.3208,0.00500501,0.00500501,18.2665,0.461993
16.3408,0.00500501,0.00500501,18.2768,0.462694
16.3608,0.00500501,0.00500501,18.2872,0.463396
16.3808,0.00500501,0.00500501,18.2976,0.464098
16.4008,0.00500501,0.00500501,18.308,0.464801
16.4208,0.00500501,0.00500501,18.3184,0.465504
16.4408,0.00500501,0.00500501,18.3288,0.466208
16.4608,0.00500501,0.00500501,18.3393,0.466913
16.4808,0.00500501,0.00500501,18.3498,0.467618
16.5008,0.00500501,0.00500501,18.3603,0.468324
16.5208,0.00500501,0.00500501,18.3708,0.46903
16.5408,0.00500501,0.00500501,18.3813,0.469737
16.5608,0.00500501,0.00500501,18.3919,0.470444
16.5808,0.00500501,0.00500501,18.4024,0.471152
16.6008,0.00500501,0.00500501,18.413,0.471861
16.6208,0.00500501,0.00500501,18.4237,0.47257
16.6408,0.00500501,0.00500501,18.4343,0.47328
16.6608,0.00500501,0.00500501,18.4449,0.47399
16.6808,0.00500501,0.00500501,18.4556,0.474701
16.7008,0.00500501,0.00500501,18.4663,0.475413
16.7208,0.00500501,0.00500501,18.477,0.476125
16.7408,0.00500501,0.00500501,18.4877,0.476838
16.7608,0.00500501,0.00500501,18.4985,0.477551
16.7808,0.00500501,0.00500501,18.5092,0.478265
16.8008,0.00500501,0.00500501,18.52,0.47898
16.8208,0.00500501,0.00500501,18.5308,0.479695
16.8408,0.00500501,0.00500501,18.5416,0.480411
16.8608,0.00500501,0.00500501,18.5525,0.481127
16.8808,0.00500501,0.00500501,18.5633,0.481844
16.9008,0.00500501,0.00500501,18.5742,0.482562
16.9208,0.00500501,0.00500501,18.5851,0.48328
16.9408,0.00500501,0.00500501,18.596,0.483999
16.9608,0.00500501,0.00500501,18.607,0.484719
16.9808,0.00500501,0.00500501,18.6179,0.485439
17.0009,0.00500501,0.00500501,18.6289,0.486159
17.0209,0.00500501,0.00500501,18.6399,0.486881
17.0409,0.00500501,0.00500501,18.6509,0.487603
17.0609,0.00500501,0.00500501,18.662,0.488325
17.0809,0.00500501,0.00500501,18.673,0.489048
17.1009,0.00500501,0.00500501,18.6841,0.489772
17.1209,0.00500501,0.00500501,18.6952,0.490497
17.1409,0.00500501,0.00500501,18.7063,0.491222
17.1609,0.00500501,0.00500501,18.7175,0.491947
17.1809,0.00500501,0.00500501,18.7286,0.492673
17.2009,0.00500501,0.00500501,18.7398,0.4934
17.2209,0.00500501,0.00500501,18.751,0.494128
17.2409,0.00500501,0.00500501,18.7622,0.494856
17.2609,0.00500501,0.00500501,18.7735,0.495585
17.2809,0.00500501,0.00500501,18.7847,0.496314
17.3009,0.00500501,0.00500501,18.796,0.497044
17.3209,0.00500501,0.00500501,18.8073,0.497775
17.3409,0.00500501,0.00500501,18.8186,0.498507
17.3609,0.00500501,0.00500501,18.8299,0.499239
17.3809,0.00500501,0.00500501,18.8413,0.499971
17.4009,0.00500501,0.00500501,18.8527,0.500704
17.4209,0.00500501,0.00500501,18.8641,0.501438
17.4409,0.00500501,0.00500501,18.8755,0.502173
17.4609,0.00500501,0.00500501,18.8869,0.502908
17.4809,0.00500501,0.00500501,18.8984,0.503644
17.5009,0.00500501,0.00500501,18.9099,0.504381
17.5209,0.00500501,0.00500501,18.9214,0.505118
17.5409,0.00500501,0.00500501,18.9329,0.505856
17.5609,0.00500501,0.00500501,18.9444,0.506594
17.5809,0.00500501,0.00500501,18.956,0.507333
17.6009,0.00500501,0.00500501,18.9676,0.508073
17.6209,0.00500501,0.00500501,18.9792,0.508813
17.6409,0.00500501,0.00500501,18.9908,0.509554
17.6609,0.00500501,0.00500501,19.0024,0.510296
17.6809,0.00500501,0.00500501,19.0141,0.511039
17.7009,0.00500501,0.00500501,19.0258,0.511782
17.7209,0.00500501,0.00500501,19.0375,0.512525
17.7409,0.00500501,0.00500501,19.0492,0.51327
17.7609,0.00500501,0.00500501,19.061,0.514015
17.7809,0.00500501,0.00500501,19.0727,0.514761
17.8009,0.00500501,0.00500501,19.0845,0.515507
17.8209,0.00500501,0.00500501,19.0963,0.516254
17.8409,0.00500501,0.00500501,19.1082,0.517002
17.8609,0.00500501,0.00500501,19.12,0.517751
17.8809,0.00500501,0.00500501,19.1319,0.5185
17.9009,0.00500501,0.00500501,19.1438,0.519249
17.9209,0.00500501,0.00500501,19.1557,0.52
17.9409,0.00500501,0.00500501,19.1676,0.520751
17.9609,0.00500501,0.00500501,19.1796,0.521503
17.9809,0.00500501,0.00500501,19.1916,0.522256
18.0009,0.00500501,0.00500501,19.2036,0.523009
18.0209,0.00500501,0.00500501,19.2156,0.523763
18.0409,0.00500501,0.00500501,19.2276,0.524517
18.0609,0.00500501,0.00500501,19.2397,0.525273
18.0809,0.00500501,0.00500501,19.2518,0.526029
18.1009,0.00500501,0.00500501,19.2639,0.526785
18.1209,0.00500501,0.00500501,19.276,0.527543
18.1409,0.00500501,0.00500501,19.2882,0.528301
18.1609,0.00500501,0.00500501,19.3004,0.529059
18.1809,0.00500501,0.00500501,19.3125,0.529819
18.2009,0.00500501,0.00500501,19.3248,0.530579
18.2209,0.00500501,0.00500501,19.337,0.53134
18.2409,0.00500501,0.00500501,19.3493,0.532102
18.2609,0.00500501,0.00500501,19.3615,0.532864
18.2809,0.00500501,0.00500501,19.3738,0.533627
18.3009,0.00500501,0.00500501,19.3862,0.534391
18.3209,0.00500501,0.00500501,19.3985,0.535155
18.3409,0.00500501,0.00500501,19.4109,0.53592
18.3609,0.00500501,0.00500501,19.4233,0.536686
18.3809,0.00500501,0.00500501,19.4357,0.537452
18.4009,0.00500501,0.00500501,19.4481,0.53822
18.4209,0.00500501,0.00500501,19.4606,0.538988
18.4409,0.00500501,0.00500501,19.473,0.539756
18.4609,0.00500501,0.00500501,19.4855,0.540526
18.4809,0.00500501,0.00500501,19.498,0.541296
18.5009,0.00500501,0.00500501,19.5106,0.542067
18.5209,0.00500501,0.00500501,19.5232,0.542838
18.5409,0.00500501,0.00500501,19.5357,0.543611
18.5609,0.00500501,0.00500501,19.5484,0.544384
18.5809,0.00500501,0.00500501,19.561,0.545158
18.6009,0.00500501,0.00500501,19.5736,0.545932
18.6209,0.00500501,0.00500501,19.5863,0.546707
18.6409,0.00500501,0.00500501,19.599,0.547483
18.6609,0.00500501,0.00500501,19.6117,0.54826
18.6809,0.00500501,0.00500501,19.6245,0.549038
18.7009,0.00500501,0.00500501,19.6372,0.549816
18.7209,0.00500501,0.00500501,19.65,0.550595
18.7409,0.00500501,0.00500501,19.6628,0.551375
18.7609,0.00500501,0.00500501,19.6757,0.552155
18.7809,0.00500501,0.00500501,19.6885,0.552936
18.8009,0.00500501,0.00500501,19.7014,0.553718
18.8209,0.00500501,0.00500501,19.7143,0.554501
18.8409,0.00500501,0.00500501,19.7272,0.555284
18.8609,0.00500501,0.00500501,19.7402,0.556068
18.8809,0.00500501,0.00500501,19.7531,0.556853
18.9009,0.00500501,0.00500501,19.7661,0.557639
18.9209,0.00500501,0.00500501,19.7792,0.558426
18.9409,0.00500501,0.00500501,19.7922,0.559213
18.9609,0.00500501,0.00500501,19.8053,0.560001
18.9809,0.00500501,0.00500501,19.8183,0.56079
19.001,0.00500501,0.00500501,19.8314,0.561579
19.021,0.00500501,0.00500501,19.8446,0.562369
19.041,0.00500501,0.00500501,19.8577,0.56316
19.061,0.00500501,0.00500501,19.8709,0.563952
19.081,0.00500501,0.00500501,19.8841,0.564745
19.101,0.00500501,0.00500501,19.8973,0.565538
19.121,0.00500501,0.00500501,19.9106,0.566332
19.141,0.00500501,0.00500501,19.9238,0.567127
19.161,0.00500501,0.00500501,19.9371,0.567923
