r,f
8.759455015390673,0.3446459433604653
8.806803420879271,0.3476051764838492
8.85415182636787,0.35095468912548666
8.901500231856469,0.3543080307095879
8.948848637345066,0.3566364179813995
8.996197042833664,0.35859036771137204
9.043545448322263,0.3605524813313455
9.090893853810861,0.36322384722830753
9.13824225929946,0.3663526557651559
9.185590664788057,0.3693303999886756
9.232939070276656,0.37234290685046095
9.280287475765254,0.37495046297128043
9.327635881253853,0.37783258575340545
9.37498428674245,0.38050993299566443
9.422332692231048,0.3830241242046785
9.469681097719647,0.38581331043391176
9.517029503208246,0.38860979129036916
9.564377908696843,0.3923680634764651
9.611726314185441,0.39563969412428074
9.65907471967404,0.3988686670358826
9.706423125162638,0.4012304679188112
9.753771530651237,0.40307452252742676
9.801119936139834,0.4051503882435581
9.848468341628433,0.4077295582432503
9.895816747117031,0.4113950443919989
9.94316515260563,0.41474627800195585
9.990513558094227,0.4178421857251092
10.037861963582825,0.4196758683472559
10.085210369071424,0.4218092148427156
10.132558774560023,0.42397522530857484
10.17990718004862,0.4274309903433362
10.227255585537218,0.4313134923522692
10.274603991025817,0.43521870875335994
10.321952396514416,0.43818301623343275
10.369300802003014,0.43993710397993574
10.416649207491611,0.4414235874059225
10.46399761298021,0.4435068045743059
10.511346018468808,0.44729781659103923
10.558694423957407,0.45166131899471695
10.606042829446004,0.4557115013749432
10.653391234934602,0.45896063761140626
10.700739640423201,0.46155645584754895
10.7480880459118,0.46422979459976565
10.795436451400397,0.4674264768014004
10.842784856888995,0.47041576953930153
10.890133262377594,0.47355590508747186
10.937481667866193,0.47595860283724356
10.984830073354791,0.47947097517055476
11.032178478843388,0.48303039321011565
11.079526884331987,0.48729484397117584
11.126875289820585,0.4907342834345884
11.174223695309184,0.4931583010087575
11.221572100797781,0.49520004771267795
11.26892050628638,0.4971243791253465
11.316268911774978,0.5003056781647671
11.363617317263577,0.5033866645156675
11.410965722752174,0.5069914773620584
11.458314128240772,0.5095223754867922
11.505662533729371,0.5120398630319498
11.55301093921797,0.5140160476734094
11.600359344706568,0.5173673428214873
11.647707750195165,0.5211974968695375
11.695056155683764,0.5180197590333446
11.742404561172362,0.5086542242515414
11.789752966660961,0.4981937724575489
11.837101372149558,0.4919926790396605
11.884449777638157,0.4944979924148197
11.931798183126755,0.4982273719268289
11.979146588615354,0.5021978373432499
12.02649499410395,0.5055983131625129
12.07384339959255,0.4995917619322108
12.121191805081148,0.49072200601205684
12.168540210569747,0.4815784212031095
12.215888616058345,0.4791985668396708
12.263237021546942,0.4821117694888863
12.31058542703554,0.4853799742077551
12.35793383252414,0.4873624635141774
12.405282238012738,0.4890841372129343
12.452630643501335,0.4910568336256976
12.499979048989934,0.4930873923760859
12.547327454478532,0.4956887809438647
12.594675859967131,0.4982579702323701
12.642024265455728,0.5009726532292683
12.689372670944326,0.5043138076800975
12.736721076432925,0.5072136004881642
12.784069481921524,0.5100993138853038
12.831417887410122,0.5123769106733084
12.87876629289872,0.514583225329621
12.926114698387318,0.5171396605671936
12.973463103875917,0.5200225488215621
13.020811509364515,0.5234984143039884
13.068159914853112,0.5269939103408783
13.11550832034171,0.5212031195371691
13.16285672583031,0.5102376283885034
13.210205131318908,0.49858545895663153
13.257553536807505,0.4920212338542246
13.304901942296103,0.4936485459561722
13.352250347784702,0.4960071264939428
13.3995987532733,0.49892272212570654
13.4469471587619,0.5023231580351819
13.494295564250496,0.5057713267615684
13.541643969739095,0.5092662315291416
13.588992375227694,0.5127895008679836
13.636340780716292,0.5156463407582401
13.683689186204889,0.5177843249701489
13.731037591693488,0.5195141967493829
13.778385997182086,0.5216857530349669
13.825734402670685,0.524666438829008
13.873082808159282,0.5279747538223697
13.92043121364788,0.5309377433445676
13.96777961913648,0.5330744899222584
14.015128024625078,0.5348082292643425
14.062476430113676,0.5370387676489015
14.109824835602273,0.5401324463936682
14.157173241090872,0.5438659835678153
14.20452164657947,0.5471430943816478
14.25187005206807,0.5503572958194255
14.299218457556666,0.553513782824186
14.346566863045265,0.5568310573873454
14.393915268533863,0.5597097056506205
14.441263674022462,0.561865462349782
14.488612079511059,0.5636537827431276
14.535960484999658,0.5660497202087591
14.583308890488256,0.5693990856591609
14.630657295976855,0.5734261959503569
14.678005701465453,0.5768782559131298
14.72535410695405,0.5796308983344509
14.772702512442649,0.5814853589434865
14.820050917931248,0.5834310936336145
14.867399323419846,0.5857089859288118
14.914747728908443,0.5889463143867883
14.962096134397042,0.5925947547616622
15.00944453988564,0.5966249310055579
15.056792945374239,0.5997909519792229
15.104141350862836,0.602857306168624
15.151489756351435,0.6048683200168331
15.198838161840033,0.6076081511503755
15.246186567328632,0.6098244731162973
15.29353497281723,0.6126715890976536
15.340883378305827,0.6155129802778001
15.388231783794426,0.6185634618969416
15.435580189283025,0.6217242938254616
15.482928594771623,0.6247931173750756
15.53027700026022,0.6282802912602895
15.577625405748819,0.6311714912905075
15.624973811237417,0.6342183418653455
15.672322216726016,0.6241752770905938
15.719670622214613,0.6148646496468801
15.767019027703212,0.6058781988649997
15.81436743319181,0.6058073108523365
15.861715838680409,0.6088988028176964
15.909064244169008,0.6112169291470746
15.956412649657604,0.6124316266453961
16.003761055146203,0.6141236588248232
16.0511094606348,0.6167021871331954
16.0984578661234,0.6205673742081675
16.145806271612,0.6245025024807299
16.193154677100598,0.6275219087840977
16.240503082589193,0.6299946228672205
16.28785148807779,0.6323158039393117
16.33519989356639,0.6354603776050304
16.38254829905499,0.6390814188066797
16.429896704543587,0.6424735006300009
16.477245110032186,0.6453507793539986
16.524593515520785,0.6473121296457307
16.571941921009383,0.6402618212471921
16.619290326497982,0.6312272914473781
16.666638731986577,0.6232155296345652
16.713987137475176,0.6210017317425159
16.761335542963774,0.6245464595392402
16.808683948452373,0.6273831575170767
16.85603235394097,0.6244574228426792
16.90338075942957,0.6149968897601577
16.95072916491817,0.6061159661745719
16.998077570406767,0.5994206307520121
17.045425975895366,0.6026639398966769
17.09277438138396,0.6028499349586499
17.14012278687256,0.5915222902389161
17.18747119236116,0.5799497848626262
17.234819597849757,0.5683473914016904
