Force_f,Average_r,Average_n,Std_r,Std_n
0.6906906906906907,7.069324114581447,0.0,0.6204593544241764,0.0
0.7007007007007007,7.143875487392047,0.0,0.6270025696806049,0.0
0.7107107107107107,7.215690833769896,0.0,0.6333081582967214,0.0
0.7207207207207207,7.2827181338904685,0.0,0.6391979366943431,0.0
0.7307307307307307,7.3497454340110355,0.0,0.6450877673294642,0.0
0.7407407407407407,7.416772734131605,0.0,0.6509776487842022,0.0
0.7507507507507507,7.483800034252172,0.0,0.6568675796915161,0.0
0.7607607607607607,7.550818368889147,0.0,0.6627533258806322,0.0
0.7707707707707707,7.61781749177557,0.0,0.6686300283279943,0.0
0.7807807807807807,7.684816614661989,0.0,0.6745067463737272,0.0
0.7907907907907907,7.751804879995607,0.0,0.6803784182961737,0.0
0.8008008008008007,7.818786767278308,0.0,0.6862472073460106,0.0
0.8108108108108109,7.939553630427555,0.01,0.9056669641030279,0.09949874371066199
0.8208208208208209,8.056640604702665,0.02,1.0040958379314082,0.13999999999999996
0.8308308308308309,8.117784734519946,0.02,1.011816331392141,0.13999999999999996
0.8408408408408409,8.178914482239087,0.02,1.019474611434947,0.13999999999999996
0.8508508508508509,8.240039435925521,0.02,1.0271121718851508,0.13999999999999996
0.8608608608608609,8.301146884673903,0.02,1.0347215615035497,0.13999999999999996
0.8708708708708709,8.362194816632933,0.02,1.0422350629598256,0.13999999999999996
0.8808808808808809,8.485408165549234,0.03,1.1681636653160679,0.17058722109231983
0.8908908908908909,8.609961628833599,0.04,1.2837550686396475,0.19595917942265415
0.9009009009009009,8.671845946724794,0.04,1.2925851241907558,0.19595917942265415
0.9109109109109109,8.732618568398289,0.04,1.3013008239517534,0.19595917942265415
0.9209209209209209,8.788412235237153,0.04,1.309597415613729,0.19595917942265415
0.9309309309309309,8.844205902076009,0.04,1.3178940171491949,0.19595917942265415
0.9409409409409409,8.89999956891488,0.04,1.3261906283728468,0.19595917942265415
0.950950950950951,8.955793235753738,0.04,1.3344872491039883,0.19595917942265415
0.960960960960961,9.011584890553578,0.04,1.3427866156796318,0.19595917942265415
0.970970970970971,9.067363802439617,0.04,1.3511033179871457,0.19595917942265415
0.980980980980981,9.196155240720488,0.05,1.4510943380330905,0.21794494717703375
0.990990990990991,9.252354271607453,0.05,1.4598566155313988,0.21794494717703375
1.001001001001001,9.308547893277485,0.05,1.4685989141189393,0.21794494717703375
1.011011011011011,9.364255070426438,0.05,1.4772725250260696,0.21794494717703375
1.021021021021021,9.571122612004661,0.07,1.7558121346476412,0.2551470164434616
1.031031031031031,9.622818886071654,0.07,1.765491298697773,0.2551470164434616
1.0410410410410411,9.674483422774458,0.07,1.7750900969843675,0.2551470164434616
1.0510510510510511,9.807805140497292,0.08,1.941988756217235,0.27129319932501095
1.0610610610610611,9.943410663194514,0.09,2.0501393458107358,0.2861817604250837
1.0710710710710711,9.995709784969831,0.09,2.0606324834417538,0.2861817604250837
1.0810810810810811,10.392722217866158,0.13,2.6739433557688455,0.36482872693909374
1.0910910910910911,10.446711031183916,0.13,2.687287685902745,0.36482872693909374
1.1011011011011012,10.500662801093913,0.13,2.70052991287512,0.36482872693909374
1.1111111111111112,10.645799072892885,0.14,2.8151475361678133,0.3746998799039038
1.1211211211211212,10.695490050797368,0.14,2.8281812164961497,0.3746998799039038
1.1311311311311312,10.934927486593072,0.1599999444215896,3.0447682446169484,0.39293753527574365
1.1411411411411412,11.178088295984479,0.1799999783479351,3.413181978763429,0.43312811556242764
1.1511511511511512,11.523430576282921,0.21,3.6651481521546154,0.4537620521815373
1.1611611611611612,11.675953278148137,0.22,3.745512884468056,0.4600000000000006
1.1711711711711712,11.932638716967386,0.24,3.916224844424723,0.47159304490206433
1.1811811811811812,12.193781750291839,0.26,4.049169826735549,0.48207883172775784
1.1911911911911912,12.67068093419676,0.3,4.502336352218789,0.5196152422706629
1.2012012012012012,12.866155957778112,0.3129729820799933,4.52316325146409,0.5224287269405776
1.2112112112112112,13.110173505064951,0.33,4.633389448492194,0.5301886456724618
1.2212212212212212,13.50055835092807,0.36,5.025494081772182,0.5571355310873648
1.2312312312312312,14.359701807770069,0.43,5.731297591832181,0.6042350536008314
1.2412412412412412,14.884662836804944,0.47,5.983068698345799,0.6237788069500279
1.2512512512512513,15.4206069565339,0.51,6.246293509158091,0.6402343321003647
1.2612612612612613,16.82255590079088,0.62,6.952849342980338,0.6896375859826662
1.2712712712712713,17.75968665335676,0.69,7.590806316766858,0.7306846104852629
1.2812812812812813,18.589581208427695,0.75,8.04436544609564,0.7664854858377946
1.2912912912912913,19.83203209343963,0.8399999911128408,9.060419135126683,0.8333066538686692
1.3013013013013013,21.507063923423164,0.96,9.49755928484109,0.8475848040166839
