r,f_simulation_mean,f_theory,valid_trajectories_count
12.57366954954955,6.7966254332240075,2.1490046510368157,250
12.599277837837839,6.781499501241491,2.1516356165086727,250
12.624886126126126,6.862737270061791,2.154276350484414,250
12.650494414414414,6.9953509121987985,2.1569270930818254,250
12.676102702702703,7.0253222747857995,2.159588088548328,250
12.70171099099099,6.630544117208535,2.1622595853977806,248
12.72731927927928,6.474048381501702,2.1649418365517032,247
12.752927567567568,6.422511870041933,2.167635099485102,247
12.778535855855857,6.515522957188471,2.1703396363771104,247
12.804144144144145,6.639634444492381,2.1730557142666385,247
12.829752432432432,6.768037409738557,2.1757836052132604,247
12.855360720720721,6.879401036762187,2.178523586463566,247
12.880969009009009,6.952129976537224,2.1812759406232063,247
